,id,text,sentiment,sentiment_num
254,1639970121929179136,@Markec @NMBS Ik zet dan zelf iets op.,neutral,0.0
255,1639966394543472641,@Ricardofortes42 Ik kan het via videoland zien. Volgens mij telde je als acteur pas mee als je een dode mocht spelen.,negative,-0.5
256,1639965841792946176,@pvdbig @paradoxoppoten Als ik iets niet wil zien scroll ik door. Ieder doet zn ding. \nIk hou niet van mensen die een lelijk karakter hebben. En dat zijn er veel.....,neutral,0.0
257,1639957288604651521,@chrisrogghe Ik ben ook in Astene. Zag dat je al terug thuis was. Ga hier ook een lange douche nemen 😉,negative,-0.5
258,1639955658349920257,"@FesBreda @SanderSchimmelp Hetzelfde kan ik zeggen over Duk. Maar goed, het heeft me in ieder geval weer een blocklijst opgeleverd. En een hoop haatberichten, maar goed.",positive,0.5
259,1639952314692780032,@Celinevdc Proficiat!!!!\nIk had eigenlijk ook niks anders van jou verwacht 😉,neutral,0.0
260,1639951223527710721,@FesBreda Dank. Maar ik roep dat soort dingen niet zomaar hoor. In dit geval terecht.,positive,0.5
261,1639937739779874817,@thatguyserge Leuk man. Ik wist niet dat er sex avonden gegeven werden,very positive,1.0
262,1639925561920192513,@ewd @alffen @MakroNederland Ik kende m al :),neutral,0.0
263,1639923495025930244,@selwyndonia Good old days 😉 ik had het al jaren niet meer gehad en ff vergeten wat een zoete zooi het is 😂,neutral,0.0
264,1639920907912196096,"@LexVerzijl Goedemorgen en fijne zondag @LexVerzijl . Gelukkig heb jij er geen last van, ik daar in tegen moet zeker wel wennen.",positive,0.5
265,1639920454604300288,"@J_00_S_T Best wel oke\n\nHet doet nog wat zeer en is deels gevoelloos, het rode trekt langzaam weg. \n\nMaar ik functioneer weer fatsoenlijk 📈",very positive,1.0
266,1639907974616432641,@zzapback Ik heb liever die metro want dat is beter voor de stad. Maar ja kost ook iets meer 🤓,neutral,0.0
267,1639904413144829954,@_jeroenvandam Dat is dan weer het voordeel van een brug ipv metrotunnel zullen we maar zeggen. 😬😅 Benieuwd!\nIk zit me elke keer te verbijten als ik Rotterdam binnenkom vanuit het Zuiden. 😤 #TheView,positive,0.5
268,1639902994064982017,@hansvantelling @NPORadio1 @denieuwsbv Dit is denk ik alleen door dat stikstof geneuzel beste.,very positive,1.0
269,1639901279076904962,@marian070249 Zal ik doen😊,neutral,0.0
270,1639900404707127296,@mpantispam @RutgersNL @pointer_kroncrv Ga je nou gewoon door? Je reageert  niet op wat ik zeg. Dus klaar. Ga lekker ergens anders zeuren.,very positive,1.0
271,1639896335942811649,"@PostvanFenna Nope, vind het altijd heerlijk. En nu gecombineerd met de terugreis van Sulawesi en Singapore, dus 7 tijdzones, heb ik überhaupt een jetlag. Ontzettend veel mensen reizen vaker 1 tijdzone en mijns inziens komt dat op hetzelfde neer, en dan is het minder erg?",negative,-0.5
272,1639892390101000194,"@mpantispam @RutgersNL @pointer_kroncrv Ik zeg nergens dat voorlichting niet belangrijk is, Maaike. Ik zeg alleen dat Robert van de Noorda een activist is die vaker een loopje met de waarheid neemt en misinformatie verspreidt. Wel goed lezen.",positive,0.5
273,1639889848323526662,"@marian070249 Wij hadden geen beter moment kunnen kiezen als ik het weer in Nederland zie, hier vandaag weer richting 26 graden.",neutral,0.0
274,1639889089171185664,@klaasm67 Ik dacht serieus dat ie achter een piano zat!,negative,-0.5
275,1639882965193719808,"@marian070249 Goedemorgen Marian, ik zie dat jij de lente in huis hebt gehaald, gezellig hoor. Ik wens je een fijne zondag.",very positive,1.0
276,1639882445293080578,@LexVerzijl Goede reis Lex! Ik hoop dat je niet in de buurt van de bosbranden komt! 🍀❤️👍🏽🌞☕️,positive,0.5
277,1639852964809523200,"@moonaaa Ik wel, en dan hoop ik dat je het op zijn reutjes doet...",neutral,0.0
278,1639767246632263685,@NSilly013 Ik app het je even!\nAlvast welterusten. 😘,neutral,0.0
279,1639763704500633602,@LexVerzijl Je hebt gelijk. Luisterboek aan (val ik beter door in slaap) en Twitter uit. \o,very negative,-1.0
280,1639760830597148672,@LexVerzijl Ik lig ook al een hele tijd.,neutral,0.0
281,1639747687649083392,"@PaolavandeVelde Dankjewel Paola 😊🌹het is een fijne plek met geweldige groene omgeving en ik kan eindelijk weer vroeger gaan slapen , vorig adres was het wachten tot aso buurman stopte met herrie maken , dat is weg🙏",very positive,1.0
282,1639732240404869121,"@marian070249 Ik ben niet zo van het verbieden, maar die bierfiets…\n\nhttps://t.co/BNHhyfDrLb",neutral,0.0
283,1639729381772754945,@marian070249 @bierfiets @BOA_Flisijn010 Kan ik me levendig voorstellen,neutral,0.0
284,1639727486907867136,@iGRRD70 Ik ben maar een paar dagen vrij :) is niet echt een vakantie. Dat heb ik eigenlijk al een tijd niet gehad. Ik ben meer van een paar dagen hier en een weekje daar. Ipv 3 weken vrij.,positive,0.5
285,1639726984812003328,@altijd_anders Erg kort. Ik dacht dat je langer vakantie had.,negative,-0.5
286,1639717254202892289,"@hansvantelling In Oss hebben we ook goede fysiotherapeuten, ik moet er alleen nog even naar toe.",positive,0.5
287,1639715362223669253,@JudithBeel Daar ben ik niet zeker van zenne 😆 https://t.co/2evu45vlQK,positive,0.5
288,1639712279926013956,"@MandykDH 😂 ik ook, we werden nog uitgenodigd voor een feestje maar ik pas.make-up loos en in m’n huispak op de bank",neutral,0.0
289,1639711746054148100,@DinyMcD @MarkvanDam16 Dan zit ik op het goede spoor 😉,positive,0.5
290,1639711514096541698,"@TjardatenHave @MarkvanDam16 Kan ik niet hardop zeggen, alleen denken 😎",neutral,0.0
291,1639710054084493313,"@PeterterHorst Kijk eens, als ik ongevraagd advies mag geven naar een @BluetensIreland",very negative,-1.0
292,1639705153048551425,"@Hans_ten_Wolde Ja ik weet, uurtje minder slaap. Maar van mij mogen ze het afschaffen",neutral,0.0
293,1639704996655558662,"@DinyMcD @MarkvanDam16 Ik weet niet precies waar TTT voor staat, maar kan me er wel iets bij voorstellen 🥶🤣",positive,0.5
294,1639695924120240132,"@franssnel1 @miraroodgroen Uiteraard horen driejarigen niet in het theater. Man, man wat een een verknipt idee. Ik sta toch wel elke keer versteld van wat mensen ""dit moet kunnen"" vinden.",neutral,0.0
295,1639695160761020416,@TjardatenHave @MarkvanDam16 Geloof ik direct! Het is TTT weer 🙈,positive,0.5
296,1639693786132496389,@MvanDusseldorp En met onze technische universiteiten denk ik dat Nederland een keyplayer zou kunnen zijn. \n\nZolang we maar blijven denken in mogelijkheden ipv in onmogelijkheden.,negative,-0.5
297,1639689890337112064,@C_Weterings Ik geloof sterk dat innovatie het verschil gaat maken. Het zal iets meer tijd vergen dan de ontwikkelingen in de auto-industrie. 50 zitter elektrische vliegtuigen zie ik als zeer kansrijk; high frequency tussen Schiphol en London/Parijs/Frankfurt…,positive,0.5
298,1639684882401034240,@ArjanZevenaar Mijn leven is al 5 jaar een gekkenhuis en eigenlijk zou ik ook een moment van reflectie moeten pakken. Maar heb teveel verplichtingen,neutral,0.0
299,1639684202747625473,@itsAssie Ik stuur je warmte en vuur! 🔥,neutral,0.0
300,1639680944553570304,"@watdoejepippi Ja, ze zijn 89 en 90 jaar. \nZelf ben ik 64 en het is bijzonder dat we elkaar nog hebben.",very positive,1.0
301,1639676520032509952,@MvanDusseldorp Geen idee of KLM hier iets mee te maken heeft maar dit vind ik een goede stap. \n\nhttps://t.co/10E79xDUxC,positive,0.5
302,1639673157668806659,@Markec Straks Maanlicht? Ik ga nu naar Herman Van Veen in Antwerpen maar zak daarna allicht nog even door in Mechelen.,very negative,-1.0
303,1639671924509876227,@timmrooijakkers @AmerongenFrank Ik ben het met je eens dat dat veel is. Vooral als je bedenkt dat het leeuwendeel daarvan op de vlucht is. Maar als je dat om zou slaan naar gemeenten(en iedereen zou zn fair share nemen) dan betekent dat bv in onze gemeente nog geen 2 mensen per week.,very negative,-1.0
304,1639667754075582467,@CarolinePlas Ik meende jullie al te zien lopen.......☺️ https://t.co/NWXpBevUyt,neutral,0.0
305,1639661833370980355,@phil1ppa Collector’s item toch! Maar ik wil er niet aan denken hoe het is om langs die mannen heen te moeten om een drankje te bestellen,negative,-0.5
306,1639652773745549314,"@antonharfst Ja goeie, pas ik aan. \n\nHet documentje bewaar ik want ik wed dat zulke vragen vaker gaan komen.",very positive,1.0
307,1639648035327156227,"@zeg_eens_aad Dat is jammer zeg, ik had Jandino zó hoog zitten.",negative,-0.5
308,1639647569826439169,@Macamaatje @SeWTFstiaanZoet Hier ook standaard op tafel!!\nIk knoei  nogal veel….,neutral,0.0
309,1639631950406189056,"@Nadenksels Bij mij mogen ze hooguit 1 minuut (met timer op het bord) blazen en dan wil ik ze niet meer zien. \nKauwgom in traktaties snap ik ook nooit. Of fluitlolly's, ook die zijn bij mij voor thuis.",neutral,0.0
310,1639625886663168000,@schrijftijgerin Ik geloof ook nooit dat dat compensatiegeld echt gebruikt wordt voor compensatie van de CO2; jij wel?,positive,0.5
311,1639613681586655232,"@PSVSupp_Nijkerk @ADSportwereld @m_wijffelsAD Psv doe ik nog voor de treinreis en het slappe gelul op vak R, maar het voetbal is een hinderlijke onderbreking geworden.  Ken psv supporters die alleen nog naar Stratum gaan en het stadion niet halen.",negative,-0.5
312,1639613268808421376,"@PSVSupp_Nijkerk @ADSportwereld @m_wijffelsAD Ik zeg ook dat ik een voetbal burnout heb. De lol is er vanaf,  op alles niveaus!",neutral,0.0
313,1639603415683588096,"@JurgenGoesaert Ik snap wél wat ze bedoelt.\nOf, ik snap het óók, maar heb het fatsoen om er niet iets anders van te maken.",neutral,0.0
314,1639597396270227458,@ArjanZevenaar Ik kan het je zeer aanbevelen. Ga een paar dagen dat alles tot stilte komt. Daar merk je het verschil tussen stilte een leegte,negative,-0.5
315,1639592458752327680,@Fredericotje Met olifantjes? Zien we elkaar vast als ik een rondje kermis doe!,neutral,0.0
316,1639585298702016516,"@geelen_van Graag. \nEn ja, ik ben voorzichtig. Ik durf zelf niet op het bovenste platform te gaan staan.",positive,0.5
317,1639580224051466240,@tarakiekt @JoeJoe___B @B4rry4ll3n @kawatimp Hij heeft Joey ook geblokkeerd. \n\nHij snapt echt niet hoe de wereld werkt hoor. Als ik iets schrijf over 10 mensen die wel of niet bestaan dan is het blijkbaar een betrouwbare bron. \n\nDeze is echt op z’n achterhoofd geflikkerd. Sneu.,very positive,1.0
318,1639578353907761152,"@samelfvering @EdeGroenLinks @ChristenUnieEde Windmolens leveren te weinig op, alleen maar leuk voor de investeerders die er aan verdienen. Slagschaduw en horizonvervuiling door die dingen. Ik zeg over op #kernenergie",very positive,1.0
319,1639574886757679105,@wegwijskinderco Hee daar sta ik ook,neutral,0.0
320,1639574564605755398,@bjwesterink Ik wens jij de allermooiste avond van het jaar toe mijn beste. Balen dat ik geen kaarten heb 😎,very positive,1.0
321,1639569605541724161,@InesKostic Zeker. Merk dat alle bewustzijn schuift. \n\nRealiseerde me op een bepaald moment dat ‘hoe biologisch ook’ ik kippen laat fokken als voer voor m’n hond. Maar als ik ook van kippen houd…\n\nDie hond is nu bijna helemaal om naar vegetarisch. Katten kan niet. \n\nhttps://t.co/vApO2GAOeP,positive,0.5
322,1639564503590240256,"@Heerlijkheyd Gelukkig heb ik geen hoogtevrees.  Maar het is allemaal goed beveiligd, dus je hoeft niet bang te zijn!",very positive,1.0
323,1639564100840615936,@estherroddav Als ik alleen was geweest was ik allang weer weggeweest. Verhuizen naar het buitenland ben ik gewend. Hij niet ☹️.,very negative,-1.0
324,1639557762848899073,"@DjeeDeeBee Goedemorgen mijnheer Geert, waarom zou ik klachten hebben. Ik heb het goed.",positive,0.5
325,1639557194428436483,"@JoostVF @Bart_DeWever Gematigde islam, zou dat wel bestaan, ik denk het niet.",neutral,0.0
326,1639557189487525888,"@DjeeDeeBee Nederland was rete slecht, belabberd, niet om aan te zien.....ik heb geen klachten.",very negative,-1.0
327,1639552223204999168,"@Vincentgdevlugt Ik vind het, samen met de 245 Estate een fantastische tijdloos ontwerp. De mooiste Estates ooit gebouwd.",positive,0.5
328,1639540013925822464,@In9rid @artbydaan Yes 🙌. Goed onthouden. Ik ga morgen weer een dag de zeemeermin uithangen 🧜‍♀️😉.,positive,0.5
329,1639539138851491840,@bezem1steel Ik vind hem stoer.,neutral,0.0
330,1639536891677532161,@LettyvdGeest Was ik even precies op tijd 👌🏻😂,positive,0.5
331,1639535768258445319,@RonnieAmsterdam Van Barendrecht naar Leiden kan ik ook maar 2x per uur.,neutral,0.0
332,1639535107936591872,@moonaaa 🙃🙃zal niet zo.n vaart lopen denk ik,neutral,0.0
333,1639530201540378624,@Udokelderman @HestervdGrift @Vincentgdevlugt Daar wil ik niet dood in gevonden worden :-),negative,-0.5
334,1639519038157074432,@tyno Ik ben echt heel positief. De magie van film met uiteindelijk een mooie les. Probeer hem thuis nog eens met chips en prik op de bank.,positive,0.5
335,1639513172204765184,"@RobertLagendijk Dat van die Oscars vind jij (oke, én de Academy). Maar ‘verhalen waar je bij moet blijven’... Er was toen ik wegging na vijf kwartier nog geen verhaal écht tot enige wasdom gekomen. Vond ik.",positive,0.5
336,1639512921813204993,"@marian070249 Goedemorgen Marian! Ik hoop dat het weerbericht niet klopt voor jullie en dat het gaat meevallen, fijne zaterdag!\n❤️🍀☔️🌬️💨🌧️",positive,0.5
337,1639510790339190786,"@Rolien1966 Een keer meegemaakt. Ik wandeling, manlief nog slapen....niets gehoord. Ik met bebloede hand, gekneusde knieën naar huis: uh? Wat is er gebeurd?🙈🤣🥳",very negative,-1.0
338,1639508598341468160,"@LiesbethvBerkel Ja ik denk dat je daar wel gelijk in hebt, dat het het makkelijker maakt en je vaak toch sneller gaat. Maar je hebt het gelukkig wel gehad. Soms zie ik ertegen op maar ben achteraf bijna altijd blij dat ik ben gegaan. En soms laat ik dingen gaan net als jij en dat is ook goed. 😘",positive,0.5
339,1639419498221518849,@EzZijlstra Esther! Ik zou het verbieden!,neutral,0.0
340,1639404463122178051,@eventjes Gaat dit jaar niet gebeuren ben ik bang 🤦🏼,negative,-0.5
341,1639399314618216448,"@caatjekip72 @fruitpipcindy En zo heb ik alles bij KPN. Dat moet hier bijna wel omdat T-Mobile mobiel hier amper dekking heeft. \nInternet, tv en mobiel dus. Bevalt heel goed.",positive,0.5
342,1639394716939698176,"@LiesbethvBerkel Oh ik heb helemaal geen energie maar dit is wat mensen doen toch? Leven…. natuur, cultuur….. Dat doe jij toch ook misschien iets minder nu dan vroeger?",positive,0.5
343,1639391454962364419,"@trijn73 Ik ben iedere keer vol verbazing en bewondering voor jullie energie!\nEen weekend niks is vast heerlijk, lekker thuis!",very positive,1.0
344,1639387621846659073,"@TTDH070 Ja, zeg dat wel. We krijgen eerst nog regen, daarna wordt het nog echt koud, maar dan gaat het hopelijk de goede kant op. \nIk heb wel eens eind maart al in de tuin kunnen eten, maar nu?",positive,0.5
345,1639384446011953152,@MinaMorkoc @MichaelKlos Jij en ik zijn zojuist gezakt voor goederenrecht.,neutral,0.0
346,1639383039322083328,"@DjeeDeeBee @ninipralini Ok, laat maar weten wanneer ik moet optreden.",negative,-0.5
347,1639362684297568257,@marialena1st Zo zonde weer..en elkaar nog even de maat nemen ook! Spelen allemaal als een natte krant. Ik sla wel even een weekje voetbal over!,positive,0.5
348,1639359885727916038,@c_ramont Ja ik bereid mij voor op wat drama tussen Jonas en Ruben en ik hoop op liefde tussen Ada &amp; Sami 😍😍😍,neutral,0.0
349,1639359744816078854,@marialena1st Ik haak ook af,neutral,0.0
350,1639359682656493580,@zeg_eens_aad Ik geloof je. Ik heb oprecht een pesthekel aan alternatieve circuit. Maar we hebben toen uit wanhoop een afspraak geboekt en met 2-3 afspraken was er voor ons een sterke verbetering merkbaar. Het zal misschien toeval geweest zijn maar ik kan het niet ontkennen.,positive,0.5
351,1639359049723437063,@Jeroen__ Toevallig iemand die ik ken ook huilbaby naar osteopaat gestuurd. Nul resultaat en 300 ballen lichter,neutral,0.0
352,1639349477977776132,@c_ramont Zie maar dat ze hier niet meelezen 😉\n\nRaad eens naar wat ik aan het kijken ben 😍 https://t.co/KVX3Lae34n,very negative,-1.0
353,1639340158716608528,@Pieter5 @cdenv Ik ben er ten vroegste om 11u,neutral,0.0
354,1644748887951826948,@ingevanwolferen @delibrije In dat geval is mijn antwoord.... nee. \nMaar dat komt vooral omdat ik t niet heb.,neutral,0.0
355,1644745403860938761,"@wardmarkey @Ikhounietvanvis Kom es langs he, je krijgt carte blanche en ik een vriendenprijsje 👌",negative,-0.5
356,1644740413557710850,@ingevanwolferen @delibrije Ik zou geen 840 euro besteden aan 1 geweldig etentje voor ons 2. Met dat geld kan je zoveel meer/vaker heel lekker eten\n.,very positive,1.0
357,1644732027436933128,@MrsSandvrouw Ik ben het helemaal met je eens!!!,neutral,0.0
358,1644727251567607808,@erwblo 🤷🏼‍♂️\n\nHou ik me totaal niet mee bezig,neutral,0.0
359,1644727053567115265,@remkusdevries Ik weet niet of het aantal klompendragers af of toeneemt?,neutral,0.0
360,1644717762676248576,@MinaMorkoc @NS_online ik ga dit echt doen hoor mina,neutral,0.0
361,1644713191480360962,@BeelenMartin @PBarlingen @miktol1234 @NS_online @mijvoorbeterov Hmm... oké. Ik wil gewoon van A naar B. En ik weet dat de pendelbussen drama zijn.😓,neutral,0.0
362,1644712378087481349,@erwblo Ik ook. En dat geluid hoort er gewoon bij. Ook in mijn stadstuin.,neutral,0.0
363,1644712226438230025,@RonnieAmsterdam @PBarlingen @miktol1234 @NS_online @mijvoorbeterov Ik heb dit ook vanaf de reisplanner . Tis net hoe je je instellingen heb staan.,positive,0.5
364,1644698658477076481,"@miekwik Ik ook. De eerste keer ruim 35 jr. geleden. Het is ook een hele gezellige plek, Ootmarsum.🥰",very positive,1.0
365,1644682152141832196,@foppeweijer Dat wist ik al wel. Net zo zot als die Hollandse tourijerrs eh tourlijers...,positive,0.5
366,1644680877312491521,"@WIL_OVERMAN 11 personen vind ik prima te doen. Mijn dochter kookt ook graag, dat scheelt.\nGezellig met zo'n grote groep met kerst.\nFijne dagen Wil",positive,0.5
367,1644674233384026112,"@groot_martijn Hahaha, queen van de piste! Née hoor, dat laat ik graag aan andere dames over.\nMaar ik had dus vanmorgen wel hetzelfde idee als jij en ik mag vanavond even bij @SachaVanDijk komen shoppen! \nDan hoef ik morgen weer wat minder lang in zo’n winkel te staan. \nIk haaat winkelen.🤮🤢 https://t.co/vBTZInmppz",positive,0.5
368,1644672344789491712,@DjeeDeeBee Wij kopen ons moppen in dezelfde winkel lees ik.,neutral,0.0
369,1644669102869344261,@Space_Lord_73 Zeker weten! Ik was een beetje vergeten hoe mooi het hier is.,very positive,1.0
370,1644664250772733952,@deRegt58 Ja ik zal het eerlijk toegeven als ik de winkel leeg heb gekocht 😆,negative,-0.5
371,1644664116437565440,@MartensEveline @NicoleEnHumo @dweezzill @geenbarbara Oooh ik wil ook 🤗 https://t.co/Y9xnuVQ3E4,neutral,0.0
372,1644662744937897984,@ConnyJust @margotlantinga @chamwamba Ik overweeg er een te kopen voor onze kleindochter,neutral,0.0
373,1644647087227772929,"@maikeltjeonline Het is minder prijzig, duurt helft vd reistijd en je hoeft niet te wachten: met 4 mensen vanaf mijn adres in de auto naar de binnenstad. 4 uur iets doen, via parkbee parkeren is even duur als met auto naar OV naar stad. Straks ook @NieuwWest betaald parkeren… ik weet het wel. 🫰",negative,-0.5
374,1644646673405075456,@MetroRET @aarclay @berthollander Mocht ik mijn steentje nog kunnen bijdragen hoor ik het graag 🙋🏻‍♂️,neutral,0.0
375,1644646075033174016,@tinnilis Maar ik ga niet naar de Graafschap vandaag,very negative,-1.0
376,1644644025150914560,@PeterterHorst Ik denk dat Plasterk stiekem verliefd is op Lientje en verlegen haar rechtstreeks vragen,very negative,-1.0
377,1644637340638273536,"@ConnyJust Ik weet het zelf niet, we hebben een pin gekregen en dat is 't 🤭 ergens in de Champagne!",neutral,0.0
378,1644611867883589632,@zeg_eens_aad Absurd…ik ga zondag naar de sauna…krijgt mijn kundalini genoeg rust…,negative,-0.5
379,1644602623083913216,@Pieterjanvl Ik heb gewoon gratis een exemplaar gezocht op 2e hands met een defectje dat ik wel dacht te kunnen fixen. Was goed voor mijne portemonnee en mijn ego. Voor die 10 pp per jaar ben ik content van deze (checkt ff) Epson 345. 😂,positive,0.5
380,1644602094295318530,"@CarlaBruggink Goedemorgen Carla, ik vond dit zo grappig. Vroeger had je vogeltjes die je kon opwinden en dan begonnen ze te fluiten🐦 https://t.co/Z2n5jvDBsS",very positive,1.0
381,1644601138463817728,"@TjardatenHave Hopelijk duurt de revalidatie niet te lang, mij rechtse knie heb ik langs binnenzijde geen kraakbeen meer, ik kan halve of hele prothese nemen maar stel zo lang mogelijk uit. Veel beterschap, hopelijk mag je vandaag naar huis 🙏",neutral,0.0
382,1644598115180191745,"@1974marjolein Ja, echt prachtig boek. Ik was zwaar onder de indruk van de keuzes en het doorzettingsvermogen van zijn ouders. Maar ook Indonesië is zo mooi beschreven! Zet hem maar bovenaan je lijst! In je kobo abonnement.",very positive,1.0
383,1644588144564621312,"@princemaurits @marketim_vdb @MJ14NUN @indonesiabert Bij Rammstein in de goffert was een biertje 5,50. Ga toch al een tijdje naar Festivals maar ik heb nog nooit zoveel mensen in de rij zien staan om de niet gebruikte bonnen in te leveren.",very negative,-1.0
384,1644577771295760384,@ervandoorn Dus? Mijn vader is overleden en ik fileer kwakzalvers als eerbetoon aan hem,neutral,0.0
385,1644568711267753984,@DjeeDeeBee Die wil ik dan ook niet tegenkomen als hij bezig is.,neutral,0.0
386,1644460267273695232,@margotlantinga Ik Margot… jij dus ook…hoe gaat het nu? Kan je merken dat het een beetje beter gaat???,neutral,0.0
387,1644459205582110723,@IndianaMarcel @blij_e Absoluut! Ik hou ervan.,positive,0.5
388,1644457394515202048,@Mr_Widewood @alexschrijft @Dromendief15 @BoullartTrans Ja dat is hem! Tenminste die had ik wel in gedachten.,neutral,0.0
389,1644456793941188609,"@Mr_Widewood @alexschrijft @Dromendief15 Ja ik weet denk ik wie je bedoeld, kan ff niet op de naam komen, misschien dat @BoullartTrans kan helpen, volgens mij kennen die elkaar.",neutral,0.0
390,1644443926844121090,@margotlantinga Ik duim dat je snel weer opknapt 🍀,positive,0.5
391,1644441456520622082,@Carin_tawfik @vandaaginside Ik durf er niet eens over te speculeren.,neutral,0.0
392,1644440526635036675,@Carin_tawfik Ik begin me nu te schamen dat ik net met een wijntje @vandaaginside heb gekeken. 😉,positive,0.5
393,1644438515432714280,@AdjeRemSr Als dat nou ook nog is zo was dan had je me echt nog verdrietiger gehad. Desalniettemin heb ik erg genoten hoor,negative,-0.5
394,1644437375177617415,"@endemar2011 Ze willen wel wat aan de gebroken diensten (25% minder) en langere pauzes gaan invoeren per december. Daar ben ik wel blij mee, zodat ik op een normale manier mijn prakkie kan opeten tijdens m'n late dienst",positive,0.5
395,1644437218574888965,@RCM_Doherty @vermoedelijk Je bedoelt de campagne landelijk. Provinciaal hebben ze dat niet gezegd geloof ik.,neutral,0.0
396,1644437113478291456,"@endemar2011 Beetje dubbel. Ik ben van mening dat de looptijd te lang is, we krijgen de verhoging in stapjes, dit jaar een keer 5% en 4% en vanaf januari 2024 2% per half. Hoop dat de economie een beetje stabiel blijft, want bij weer zo'n mega inflatie ben je mooi klaar met 2% 😅",positive,0.5
397,1644436820048982016,"@Rob_QQ @RonaldBuitelaar @lijntje71 Dat ervaar ik deels, maar ook niet. Een kleine groep staat op voor vrijheid. Ontdekt dat het onderwijs slechts een slaafs systeem dient en een alternatief zoekt om te verbeteren. En zoekt een eigen weg die er ooit was. \n\nEr komt een keerpunt. Zonder onderwijs.",negative,-0.5
398,1644435150548156416,"@BerrytenBerge Gaat echt hard maat, soms denk ik bij mezelf hoe dan pfff..",neutral,0.0
399,1644431967432110080,@MikeKleinlugte1 @WilfredHemme Dus ik kan rustig naar Texel….,positive,0.5
400,1644431728239341573,@Jordisoeters Ik kan dat echt 7 dagen per week eten 🙈😬,neutral,0.0
401,1644429600066269200,"@Carin_tawfik Niemand hoeft ziek te zijn in dit land. De huizen zijn warm, er komt schoon water uit de kraan en we hebben genoeg te eten. \n\n(Zo reageerde ik als redactiechefje altijd op ziekmelders. Niet dat het hielp, overigens. Mensen zijn ongevoelig voor inspirerende peptalk.)",very negative,-1.0
402,1644425303375134720,"@endemar2011 Ja, heel verwarrend. Maar ik val onder die CAO",very negative,-1.0
403,1644418492106514433,@gijsvanerp @Tjerkje01 @IngeStolkenburg Haha dank je wel hè ;-). \nIk wens Tjerkje01 veel wijsheid.,neutral,0.0
404,1644414015517466645,@Nix020 Ik een op witte donderdag.,neutral,0.0
405,1644411613737361409,"@silvievdh Bedankt, hier in de wijk hebben meer mensen dat maar dan kom ik niet hoog genoeg. Nooit zo hoog als dit.",neutral,0.0
406,1644408711182516224,@CarolinePlas Ik doe alleen maar de laatste😎,neutral,0.0
407,1644404263852843009,"@JohanZwakman @xx_lake @roel_berghuis @Benedicte_Ficq @BeauRTL Ik haal hier alleen wet. onderzoek/erkende instituten aan over longkanker (irt werken in Westerse staalindustrie). Arbeidsverleden zal ook uitgevraagd zijn. Ik help graag op weg maar het heeft verder niet mijn interesse. Succes, ik ben weekend Pasen vieren met mijn familie.",very negative,-1.0
408,1644403672191758337,@PeterterHorst Herkenbaar. Ik had er 1 tot 2 per maand. Totdat ik Echt de balen ervan kreeg. Rij nu echt relaxter dan destijds. En zelden nog een bekeuring.,neutral,0.0
409,1644384499587862528,"@zae1960 @NOSvoetbal @NOSsport @NOS @RTLnieuws @RijnmondSportNL 🤣🤣 ik was ook al aan het kijken, nu ff een paar dagen niet mee bezig geweest",very negative,-1.0
410,1644383802817404928,"@LiesbethvBerkel Ja, ik ga morgen een dagje naar huis. Effe sleur doorbreken. Morgenavond voetbalwedstrijdje kijken en dan weer terug",very negative,-1.0
411,1644382583747416064,@Pieterjanvl Dacht ik ook een tijd geleden. Kocht ik een Samsung printer. Werden die 3m erna overgenomen door HP. Zit ik terug bij Hp...,neutral,0.0
412,1644381659574202369,@zae1960 @NOSvoetbal @NOSsport @NOS @RTLnieuws @RijnmondSportNL Ja ik ben er nu al 45 uur constant mee bezig en overal herinneren ze je eraan 🤮,neutral,0.0
413,1644380809158066176,@tioninee @b1lthoven @tegelwippen Vreemd. Ik mocht ook geen schutting aan de straatkant. Wel een heg. Dat is ook handhaafbaar. Nog eens proberen?,negative,-0.5
414,1644378696927543306,"@BSDGURU @Kia_nederland @_marcklaver @MelvinStorage Had ik ook met EV6, geen garantie,wel 2 keer stil gestaan en ze hebben hulp gestuurd.\nKost meer dan een accu vervangen lijkt mij.\nZelf maar vervangen,moet geen gezeur van stilstaande auto hebben met rijlessen @Kia_nederland",neutral,0.0
415,1644375503778742272,@marian070249 @bibliotheek En er achter zie ik de kubuswoningen. Echt heel leuk!,very positive,1.0
416,1644373337089495041,@ValentLinda @xx_lake @roel_berghuis @Benedicte_Ficq @BeauRTL Hoe kom je aan die gegevens Linda. Het lijkt me privacy gevoelige informatie. Ik heb nog nooit bij een ziekenhuis op moeten geven waar ik gewerkt heb. Ik vind dat dat de (ex-) medewerkers eerlijke informatie moeten krijgen. Is er een openbaar rapport? Wel of ik gerookt heb.,positive,0.5
417,1644369472633831427,"@p_quintessence Hahaha, pak een extra glas voor mij, ik drink niet en 't is jou gegund 😉",positive,0.5
418,1644369149022416896,@JanHoekzema @HansBrandsma Dat beloof ik jullie!  !,neutral,0.0
419,1644357810572984320,@Jessica_V_V Ik zal beter opletten 😉😅,neutral,0.0
420,1644355531253989376,@margotlantinga Dat zou zo fijn zijn. Ik duim vriendinnetje 😘,positive,0.5
